source,poi_code,name,poi_type,lat,long,address,city,state,country,pin_code,brand,,
OSM,POI_1003_4005168406,NA,NA,12.9608504,77.6457571,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168407,NA,NA,12.9608855,77.64577,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168408,NA,NA,12.9609533,77.6457751,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168409,NA,NA,12.9610111,77.6457803,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168410,NA,NA,12.9611592,77.6458009,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168411,NA,NA,12.961227,77.6458112,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168412,NA,NA,12.96134,77.6458241,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168413,NA,NA,12.9612923,77.6458215,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168982,NA,NA,12.9634138,77.645136,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168983,NA,NA,12.9634073,77.6451642,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168984,NA,NA,12.9633877,77.6452768,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168985,NA,NA,12.9633439,77.6453198,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168986,NA,NA,12.9633229,77.6453144,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168987,NA,NA,12.963306,77.645309,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168988,NA,NA,12.9632916,77.6453546,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168989,NA,NA,12.9631753,77.6452755,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168990,NA,NA,12.9630995,77.6452581,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168991,NA,NA,12.9630786,77.6453023,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168992,NA,NA,12.9630472,77.6452956,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168993,NA,NA,12.9629818,77.6452755,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168994,NA,NA,12.9629936,77.6452245,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168995,NA,NA,12.9629361,77.6452098,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168996,NA,NA,12.9629034,77.6452031,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168997,NA,NA,12.9629034,77.645254,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168998,NA,NA,12.9629021,77.645309,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005168999,NA,NA,12.9628289,77.6452447,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169000,NA,NA,12.9627884,77.6452339,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169001,NA,NA,12.9628315,77.6451843,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169618,NA,NA,12.9627544,77.6450046,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169619,NA,NA,12.9627257,77.645128,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169620,NA,NA,12.9627087,77.6452071,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169621,NA,NA,12.9627374,77.6452916,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169622,NA,NA,12.9627191,77.6454673,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169623,NA,NA,12.9627597,77.6454753,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169624,NA,NA,12.962923,77.6455156,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169625,NA,NA,12.9630629,77.6455397,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169626,NA,NA,12.9630955,77.6455464,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169627,NA,NA,12.9631962,77.6456765,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169628,NA,NA,12.9631661,77.645647,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169629,NA,NA,12.9631557,77.6456912,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169630,NA,NA,12.9631674,77.6455035,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169631,NA,NA,12.963157,77.6455357,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005169632,NA,NA,12.9631674,77.6455397,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005170085,NA,NA,12.9630106,77.6446345,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005170488,NA,NA,12.9614178,77.6458447,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171589,NA,NA,12.9614931,77.6458602,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171590,NA,NA,12.9615936,77.6458731,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171591,NA,NA,12.9617267,77.645904,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171592,NA,NA,12.9618371,77.6459297,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171593,NA,NA,12.9619275,77.6459529,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171594,NA,NA,12.9619476,77.6458885,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171595,NA,NA,12.9618522,77.6458705,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171596,NA,NA,12.9617442,77.6458473,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171597,NA,NA,12.961463,77.6457855,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171598,NA,NA,12.9614027,77.6457751,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171599,NA,NA,12.962377,77.6460508,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171600,NA,NA,12.9624473,77.646074,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171601,NA,NA,12.9626657,77.6461178,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171602,NA,NA,12.962731,77.6461307,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171603,NA,NA,12.9623745,77.6459838,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171604,NA,NA,12.9623945,77.6459916,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171605,NA,NA,12.9624171,77.6459941,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171606,NA,NA,12.9624397,77.6460019,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171607,NA,NA,12.9624674,77.646007,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171608,NA,NA,12.9624849,77.6460122,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171609,NA,NA,12.962505,77.6460173,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171610,NA,NA,12.9625226,77.6460225,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171611,NA,NA,12.9625653,77.6459813,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171612,NA,NA,12.9625728,77.6459375,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171613,NA,NA,12.9625753,77.645904,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171614,NA,NA,12.9625829,77.6458576,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171615,NA,NA,12.9625904,77.6458061,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171616,NA,NA,12.9626004,77.6457442,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171617,NA,NA,12.9625226,77.6457056,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171618,NA,NA,12.9629218,77.6461797,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005171619,NA,NA,12.9628992,77.6461925,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005172268,NA,NA,12.9629771,77.6463136,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005172269,NA,NA,12.962962,77.6459658,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005172270,NA,NA,12.9627184,77.646056,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005181106,Little Orissa,food.restaurant,12.9622425,77.6448007,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005718301,NA,facility.community.recycling,12.9622101,77.6444944,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734742,NA,NA,12.9613802,77.6451011,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734745,NA,NA,12.9615116,77.6454086,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734746,NA,NA,12.9616718,77.6452457,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734747,NA,NA,12.9616759,77.6451783,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734748,NA,NA,12.9616868,77.6446376,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734750,NA,NA,12.9617388,77.6454479,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4005734751,NA,NA,12.9619345,77.645476,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_347262164,Kodihalli,NA,12.9624481,77.6463772,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_844434358,NA,health.service.pharmacy,12.9609573,77.6461472,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_844434369,NA,health.service.pharmacy,12.9622433,77.6470269,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1654513480,Madurai Style Idli Vada Dosa,food.restaurant.fast_food,12.9607214,77.6458388,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1763379673,Manipal Motors,NA,12.9632938,77.6460906,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3304100396,Srinidhi Sagar,food.restaurant,12.9607933,77.64587,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489771123,Muscle Tribes Gym,health.wellbeing.sports,12.9141965,77.6098793,,Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_4489891609,Revive Fitness And Beauty Pvt Ltd,shop.cosmetics.beauty,12.9138357,77.6114958,,Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_4490439808,Core Fitness,health.wellbeing.sports,12.9140312,77.609511,,Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_7579924737,Hireholi Clinic,health.clinic,12.9146723,77.612321,"BTM, Bengaluru",Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_9102898264,Pathan Sir,food.restaurant.fast_food,12.9140433,77.6101988,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9102921808,Domino's,food.restaurant.fast_food,12.9140054,77.6095041,,Bangalore,Karnataka,India,,Domino's,,
OSM,POI_1003_9103711349,Chai Days,food.restaurant.cafe,12.9157468,77.6102135,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9103721184,Frozen Bottle,food.nightlife.bar_pub,12.9157801,77.6102665,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9103732101,Mizpah Fitness,health.wellbeing.gym,12.9157629,77.6103253,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9107018465,99 Varieties Dosa,food.restaurant,12.914082,77.6105925,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9130871853,Wellness Forever,health.service.equipment,12.9132521,77.60992,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9165337880,Laddoos,food.restaurant,12.9136582,77.610198,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9165337881,Chai Point,food.restaurant,12.9135458,77.6101845,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9165337882,ICICI Bank,service.finance.bank,12.9134635,77.6101698,,Bangalore,Karnataka,India,,ICICI Bank,,
OSM,POI_1003_9165337883,Amma's Pastries,shop.food.bakery,12.91347,77.6099391,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9173864225,Indian Bank,service.finance.bank,12.9130054,77.6101793,,Bangalore,Karnataka,India,,Indian Bank,,
OSM,POI_1003_9173864226,NA,NA,12.9135723,77.6099363,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9173864227,Hello Dance,health.wellbeing.dance_studio,12.9135009,77.6099273,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9173864228,Live In Jeans,shop.fashion,12.9136329,77.6099505,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9173864230,Wink Unisex Salon,shop.cosmetics.beauty,12.9134831,77.6098827,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9173864231,Life Care Medicals,health.service.pharmacy,12.912924,77.6101698,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9173864232,Spruce Tree Suites,travel.accommodation.hostel,12.9134312,77.610206,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7164353729,Canara Bank,service.finance.bank,12.9140735,77.6109398,,Bangalore,Karnataka,India,,Canara Bank,,
OSM,POI_1003_7164365775,Sion PG,travel.accommodation.guest_house,12.9154137,77.6106349,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_447032046,BTM Layout,building.private.residency,12.9151772,77.6102821,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_692831426,Oppo,shop.electronics.mobile,12.9142473,77.6099624,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_876627766,Foodworld,shop.supermarket,12.9130435,77.6099326,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_949313545,Jockey,shop.fashion,12.9140528,77.6099166,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_949313546,"St Josephs Eng Pri Sch, B T M Layout W No 65",facility.education.school,12.9141469,77.6116922,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_951203512,Beijing Bites,food.restaurant,12.9131335,77.6101228,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_951203518,Indian Bank ATM,service.finance.atm,12.9130468,77.610174,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_951203520,Mom & Kid,shop.fashion,12.9138635,77.6095555,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_951203524,Punjabi Swag,food.restaurant,12.9136689,77.6099505,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_951203525,Spirit Zone,shop.habit.alcohol,12.9138062,77.6099744,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_951203531,Apollo Pharmacy,health.service.pharmacy,12.9133476,77.6101635,,Bangalore,Karnataka,India,,Apollo Pharmacy,,
OSM,POI_1003_1514981781,Swadista Ahara,food.restaurant,12.9139161,77.6102112,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3702279319,Mahalaxmi Mart,shop.home.houseware,12.9142863,77.6101884,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489775074,Southern Chemicals,shop.industry.chemicals,13.0182989,77.5506972,,Bangalore,Karnataka,India,560022,,,
OSM,POI_1003_7215549993,NA,transport.parking,13.0193398,77.5505787,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489776094,Lakshmi Narashima Enterprises,NA,12.9803328,77.525118,,Bangalore,Karnataka,India,560010,,,
OSM,POI_1003_4489777069,Ruffles Spa,health.wellbeing.center,12.8942703,77.6094497,,Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_1568844529,EK Retail,shop.supermarket,12.8926814,77.6104995,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1896192625,Euro Kids,facility.education.kindergarten,12.892272,77.6104915,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1896211333,Little Millenium,facility.education.kindergarten,12.8926145,77.6107222,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1896211359,Religare Wellness,health.service.pharmacy,12.892659,77.6106015,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1896211378,Shraddha Dental Care,health.clinic,12.8926407,77.6106417,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489780938,Four Fountains De Stress Spa,health.wellbeing.center,12.8929819,77.5955665,,Bangalore,Karnataka,India,"560076,",,,
OSM,POI_1003_4490148503,Cozy Ambience,NA,12.8928049,77.5943793,,Bangalore,Karnataka,India,560076,,,
OSM,POI_1003_6566428930,Panduranga Nagar,NA,12.8930758,77.5961351,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489782307,Vigour Fitness,health.wellbeing.sports,13.020453,77.7090922,,Bangalore,Karnataka,India,560049,,,
OSM,POI_1003_4489830104,Vigour Fitness,health.wellbeing.sports,13.0201214,77.7091912,,Bangalore,Karnataka,India,560049,,,
OSM,POI_1003_1468617486,Bhagini Residency,food.restaurant,13.0200035,77.7088068,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1725212205,Bank of India,service.finance.atm,13.020102,77.7090994,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489788239,Fitness Cafe,health.wellbeing.sports,12.9418541,77.6256581,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450179287,East Gate,NA,12.943716,77.625552,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450179291,West Gate,NA,12.9444702,77.6250511,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450233795,East Gate,NA,12.94473,77.6248456,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450233796,NA,shop.supermarket.convenience,12.9436693,77.62521,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450233800,Nami Designer,shop.fashion.boutique,12.9440787,77.6247551,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450233804,The Bangalore A1,NA,12.9440393,77.6257271,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450276060,NA,NA,12.9440468,77.6253568,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450276065,NA,NA,12.943929,77.6254021,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450276070,NA,NA,12.9440208,77.6254787,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450276077,NA,NA,12.9441697,77.6253844,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3450276080,SBI,service.finance.atm,12.9423718,77.6251542,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2387041347,NA,service.finance.atm,12.9422696,77.6253883,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_8785025868,Ashanilaya,NA,12.9422997,77.6265044,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489789289,Nilgiris,shop.supermarket,12.9310004,77.6331112,,Bangalore,Karnataka,India,560034,,,
OSM,POI_1003_4582748890,NA,food.restaurant,12.9304984,77.6338469,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3955655733,Fat Fanny's Cafe,food.restaurant,12.9307568,77.6331531,,Bangalore,Karnataka,India,560034,,,
OSM,POI_1003_5915887966,Natural Ice cream,shop.food.ice_cream,12.9304369,77.6331586,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5915887967,The Beer Cafe,food.nightlife.bar_pub,12.9312594,77.6329642,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7131613882,Umas Realty The HUB,service.amenity.real_estate,12.9299858,77.6333441,,Bangalore,Karnataka,India,560034,,,
OSM,POI_1003_1463845802,NA,food.restaurant,12.9312186,77.6342399,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1472872484,Umerkot,food.restaurant,12.9315297,77.6327864,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1472873198,DC Books,shop.hobby.bookstore,12.9303857,77.6329842,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3145130524,Bethany Special School,facility.education.school,12.9321815,77.6337015,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489791821,Essence Unisex Salon And Spa,shop.cosmetics.beauty,12.9280827,77.6373095,,Bangalore,Karnataka,India,5560034,,,
OSM,POI_1003_4489814319,The Body Works,health.wellbeing.sports,12.9292777,77.6350299,,Bangalore,Karnataka,India,560034,,,
OSM,POI_1003_1469644300,NA,facility.education.kindergarten,12.9286689,77.6354869,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489797829,Sai Prithvi Elite,NA,12.9233696,77.4734588,,Bangalore,Karnataka,India,560060,,,
OSM,POI_1003_4489798302,Auro's Gym,health.wellbeing.sports,12.9300005,77.5703092,,Bangalore,Karnataka,India,560070,,,
OSM,POI_1003_1815951925,Pin Ball,shop.fashion,12.9295981,77.5681912,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1815951927,Women's Police Station,service.govt.police,12.9292268,77.5678506,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1815951935,Thyagaraja Nagar Police Station,service.govt.police,12.929436,77.5678479,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1815960796,Indian Oil,transport.fuel,12.9297811,77.5682637,,Bangalore,Karnataka,India,,Indian Oil,,
OSM,POI_1003_4489814075,Aina Lounge,shop.cosmetics.beauty,12.9618472,77.6126582,,Bangalore,Karnataka,India,560047,,,
OSM,POI_1003_4490122379,Vijayadari Exotica,NA,12.9620518,77.6125536,,Bangalore,Karnataka,India,-560095,,,
OSM,POI_1003_4803391617,Yellagondanpalya,NA,12.9624167,77.6136647,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7576958030,Sai Speciality Dental Clinic,health.clinic.dentist,12.9640348,77.6118815,"Ashok Nagar, Bengaluru",Bangalore,Karnataka,India,560047,,,
OSM,POI_1003_7132495625,Austin Town,NA,12.9615623,77.6134178,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7448743126,Anjaneya Temple,leisure.worship.temple,12.9639432,77.6118784,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6349048978,GUMPS Yalagondana Palya,facility.education.school,12.9630809,77.6129027,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489814320,Athena Gym and Fitness,health.wellbeing.sports,12.9918958,77.5940293,,Bangalore,Karnataka,India,560051,,,
OSM,POI_1003_7255929397,Grand Spicy,food.restaurant,12.9901417,77.5932464,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7255929400,smartworks - Golden Millenium,NA,12.9908134,77.5938003,,Bangalore,Karnataka,India,560052,,,
OSM,POI_1003_7255929401,Cartoon Mango,building.commercial.office,12.9911388,77.5939974,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7255929402,Bank of Baroda,service.finance.bank,12.9915596,77.5942361,,Bangalore,Karnataka,India,,Bank of Baroda,,
OSM,POI_1003_7255929403,Empire,food.restaurant,12.9916615,77.5943595,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_561048726,Hotel Chandrika,food.restaurant,12.9897552,77.5929937,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_660666066,Miller's 46,food.restaurant,12.991491,77.5941489,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2630925054,Ganesha Temple,leisure.worship.temple,12.9900781,77.5924501,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3658895815,Nova Miller,NA,12.9906518,77.5922111,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489818726,Global Industrial Corporation,NA,13.010217,77.6242289,,Bangalore,Karnataka,India,560084,,,
OSM,POI_1003_7106320870,Lingarajapuram,NA,13.0122268,77.6256909,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489826333,Reach Roots Fitness,health.wellbeing.sports,13.0218675,77.597868,,Bangalore,Karnataka,India,560032,,,
OSM,POI_1003_430043651,Rabindranath Tagore Nagar,NA,13.0227204,77.595715,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3591611743,Everyday Needs,NA,13.0218513,77.5962159,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489831295,Srinidhi Industries,NA,12.8158343,77.6792883,,Bangalore,Karnataka,India,560099,,,
OSM,POI_1003_4489831297,Lakme Salon,shop.cosmetics.beauty,13.003189,77.5963215,,Bangalore,Karnataka,India,560046,,,
OSM,POI_1003_4489832975,Vini's Fitness Adda,health.wellbeing.sports,12.8504031,77.6725469,,Bangalore,Karnataka,India,"560100,",,,
OSM,POI_1003_5922673595,NA,service.finance.atm,12.8487613,77.6724791,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922673596,NA,service.finance.atm,12.8487506,77.6724975,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922673597,NA,service.finance.atm,12.8487427,77.6725158,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922673598,NA,service.finance.atm,12.8487492,77.6725375,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922673599,NA,service.finance.atm,12.8493564,77.673205,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922688921,Thalassery,food.restaurant,12.8488705,77.6727328,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922688922,Andhra Spicy,food.restaurant,12.8494228,77.6732992,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5922688923,Thalassery Grand Cafe,food.restaurant,12.8493307,77.6733741,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489833618,Dudez Saloon And Spa,shop.cosmetics.beauty,13.0190488,77.5315045,,Bangalore,Karnataka,India,560067,,,
OSM,POI_1003_4880496570,NA,NA,13.0188253,77.5322429,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489833620,United Traders,NA,12.9650043,77.579972,,Bangalore,Karnataka,India,560002,,,
OSM,POI_1003_4489837398,United India Insurance company,service.finance.insurance,12.9650741,77.5798241,,Bangalore,Karnataka,India,560078,,,
OSM,POI_1003_4563372290,M M Trading Company,shop.home.hardware,12.9648421,77.5784145,,Bangalore,Karnataka,India,560002,,,
OSM,POI_1003_4564567189,Reliance tools centre,shop.home.hardware,12.9643898,77.5797751,,Bangalore,Karnataka,India,560002,,,
OSM,POI_1003_9249667850,Burhani Industrial suppliers,shop.home.hardware,12.9650835,77.5806688,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_665871268,Chatpat,food.restaurant,12.9671651,77.580199,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489834134,Oswal Alloys Private Limited,shop.industry.supplychain,13.0252295,77.5301176,,Bangalore,Karnataka,India,560022,,,
OSM,POI_1003_4489842187,Texport Industries Private Limited,shop.industry.supplychain,13.0266353,77.53076,,Bangalore,Karnataka,India,560022,,,
OSM,POI_1003_4489845323,Rotork Controls,NA,13.0269988,77.5299524,,Bangalore,Karnataka,India,560058,,,
OSM,POI_1003_4489835971,Naturals,shop.cosmetics.beauty,12.914749,77.6383407,,Bangalore,Karnataka,India,560102,,,
OSM,POI_1003_5778829156,NA,auto.bicycle.rental,12.916297,77.6388865,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5942026788,OYO 762 Hotel GMR 18 Grand,NA,12.9143765,77.6379812,,Bangalore,Karnataka,India,560102,,,
OSM,POI_1003_5961328460,Kitchens@,shop.home.houseware,12.9162396,77.6380678,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7085471354,Tarang,NA,12.9143529,77.6384616,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6494855328,Jss EHPS School,facility.education.school,12.9150466,77.6377926,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468908290,Kumarakom,food.restaurant,12.9143715,77.6382858,,Bangalore,Karnataka,India,560102,,,
OSM,POI_1003_1470826164,Mast Kalandar,food.restaurant,12.914781,77.638303,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1666891739,Drops,shop.habit.alcohol,12.9143026,77.638305,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_8178641673,Zolo Park View,travel.accommodation.apartment,12.9139248,77.6402199,,Bangalore,Karnataka,India,560102,,,
OSM,POI_1003_8252529146,Go Native HSR,food.restaurant.cafe,12.9148302,77.6383695,,Bangalore,Karnataka,India,560102,,,
OSM,POI_1003_4489840489,Brigade Lakefront,NA,12.9815656,77.7109048,,Bangalore,Karnataka,India,560066,,,
OSM,POI_1003_4489842892,Bharath Cycle Shop,shop.sports.equipment,12.9757537,77.6762462,,Bangalore,Karnataka,India,560093,,,
